Work ID,Title,rKTsNumber,Title with diacritics,Author name (not needed for works with rKTs ID),Author RID (idem),BDRC Topic ID (idem),URL,Hyperlink-ID,Input by,Based on,Version Notes (if any)
IE0GR0533,Cariyapitaka,,Cariyāpiṭaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/cariyapu.htm,#Cariyap,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0534,"Dhammasangani, annotated version",,Dhammasaṅgaṇī,,,,gretil/2_pali/1_tipit/3_abh/dhamsgou.htm,#Dhamsan,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Edward Müller, London : Pali Text Society 1885. (Reprinted 1978)","Text in original PTS layout, with notes"
IE0GR0535,"Dhammasangani, plain text version",,Dhammasaṅgaṇī,,,,gretil/2_pali/1_tipit/3_abh/dhamsgpu.htm,#Dhamsan,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Edward Müller, London : Pali Text Society 1885. (Reprinted 1978)","Plain floating text, without notes"
IE0GR0536,Dhammasangani,,Dhammasaṅgaṇī,,,,gretil/2_pali/1_tipit/3_abh/dhamsanu.htm,#Dhamsan,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0537,"Vibhanga, annotated version",,Vibhaṅga,,,,gretil/2_pali/1_tipit/3_abh/vibhanou.htm,#Vibhang,"the Dhammakaya Foundation, Thailand, 1989-1996",the ed. by C. A. F. Rhys Davids: The Vibhaṅga : Being the Second Book of the Abhidhamma Piṭaka. London : Pali Text Society 1904. (Reprinted 1978),"Text in original PTS layout, with notes"
IE0GR0538,"Vibhanga, plain floating text",,Vibhaṅga,,,,gretil/2_pali/1_tipit/3_abh/vibhanpu.htm,#Vibhang,"the Dhammakaya Foundation, Thailand, 1989-1996",the ed. by C. A. F. Rhys Davids: The Vibhaṅga : Being the Second Book of the Abhidhamma Piṭaka. London : Pali Text Society 1904. (Reprinted 1978),"Plain floating text, without notes"
IE0GR0539,Vibhanga,,Vibhaṅga,,,,gretil/2_pali/1_tipit/3_abh/vibhangu.htm,#Vibhang,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0540,"Dhatukatha, version in PTS layout",,Dhātukathā,,,,gretil/2_pali/1_tipit/3_abh/dhatukou.htm,#Dhatuka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Edmund Rowland Gooneratne: The Dhātu-Kathā Pakaraṇa and its commentary. London : Pali Text Society 1892. (Reprinted, with corrections 1963, 1987)","Text in original PTS layout, with notes"
IE0GR0541,"Dhatukatha, plain text version",,Dhātukathā,,,,gretil/2_pali/1_tipit/3_abh/dhatukpu.htm,#Dhatuka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Edmund Rowland Gooneratne: The Dhātu-Kathā Pakaraṇa and its commentary. London : Pali Text Society 1892. (Reprinted, with corrections 1963, 1987)","Plain floating text, without notes"
IE0GR0542,Dhatukatha,,Dhātukathā,,,,gretil/2_pali/1_tipit/3_abh/dhatukau.htm,#Dhatuka,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0543,"Puggalapannatti of the Abhidhamma Pitaka, annotated version",,Puggalapaññatti of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/pugpan_ou.htm,#Puggalap,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Richard Morris London : Pali Text Society 1883 (Reprinted 1972),"Text in original PTS layout, with notes"
IE0GR0544,"Puggalapannatti of the Abhidhamma Pitaka, plain text version",,Puggalapaññatti of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/pugpan_pu.htm,#Puggalap,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Richard Morris London : Pali Text Society 1883 (Reprinted 1972),"Plain floating text, without notes"
IE0GR0545,Puggalapannatti,,Puggalapaññatti,,,,gretil/2_pali/1_tipit/3_abh/puggalau.htm,#Puggalap,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0546,"Kathavatthu, annotated version in PTS layout",,Kathāvatthu,,,,gretil/2_pali/1_tipit/3_abh/kathavou.htm,#Kathavat,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Arnold C. Taylor: Kathāvatthu, Vols. I, II, London : Pali Text Society 1894 (Reprinted 1897, 1979)","Text in original PTS layout, with notes"
IE0GR0547,"Kathavatthu, plain floating text",,Kathāvatthu,,,,gretil/2_pali/1_tipit/3_abh/kathavpu.htm,#Kathavat,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Arnold C. Taylor: Kathāvatthu, Vols. I, II, London : Pali Text Society 1894 (Reprinted 1897, 1979)","Plain floating text, without notes"
IE0GR0548,Kathavatthu 2,,Kathāvatthu,,,,gretil/2_pali/1_tipit/3_abh/kathav1u.htm,#Kathavat,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0549,Kathavatthu,,Kathāvatthu,,,,gretil/2_pali/1_tipit/3_abh/kathav2u.htm,#Kathavat,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0550,"Yamaka of the Abhidhamma Pitaka, Part I, annotated version",,Yamaka of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/yamak_1ou.htm,#Yamaka,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1911 (Reprinted 1987),"Text in original PTS layout, with notes"
IE0GR0551,"Yamaka of the Abhidhamma Pitaka, Part I, plain text version",,Yamaka of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/yamak_1pu.htm,#Yamaka,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1911 (Reprinted 1987),"Plain floating text, without notes"
IE0GR0552,"Yamaka of the Abhidhamma Pitaka, Part II, annotated version",,Yamaka of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/yamak_2ou.htm,#Yamaka,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1913 (Reprinted 1987),"Text in original PTS layout, with notes"
IE0GR0553,"Yamaka of the Abhidhamma Pitaka, Part II, plain text version",,Yamaka of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/yamak_2pu.htm,#Yamaka,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1913 (Reprinted 1987),"Plain floating text, without notes"
IE0GR0554,Yamaka 1,,Yamaka,,,,gretil/2_pali/1_tipit/3_abh/yamaka1u.htm,#Yamaka,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0555,Yamaka 2,,Yamaka,,,,gretil/2_pali/1_tipit/3_abh/yamaka2u.htm,#Yamaka,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0556,"Dukapatthana of the Abhidhamma Pitaka, annotated version",,Dukapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patdukou.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1906 (Reprinted 1988),"Text in original PTS layout, with notes"
IE0GR0557,"Dukapatthana of the Abhidhamma Pitaka, plain text version",,Dukapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patdukpu.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1906 (Reprinted 1988),"Plain floating text, without notes"
IE0GR0558,"Tikapatthana of the Abhidhamma Pitaka, Part I, annotated version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti1ou.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1921 (Reprinted 1988),"Text in original PTS layout, with notes"
IE0GR0559,"Tikapatthana of the Abhidhamma Pitaka, Part I, plain text version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti1pu.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1921 (Reprinted 1988),"Plain floating text, without notes"
IE0GR0560,"Tikapatthana of the Abhidhamma Pitaka, Part II, annotated version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti2ou.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1922 (Reprinted 1988),"Text in original PTS layout, with notes"
IE0GR0561,"Tikapatthana of the Abhidhamma Pitaka, Part II, plain text version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti2pu.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1922 (Reprinted 1988),"Plain floating text, without notes"
IE0GR0562,"Tikapatthana of the Abhidhamma Pitaka, Part III, annotated version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti3ou.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1923 (Reprinted 1988),"Text in original PTS layout, with notes"
IE0GR0563,"Tikapatthana of the Abhidhamma Pitaka, Part III, plain text version",,Tikapaṭṭhāna of the Abhidamma Piṭaka,,,,gretil/2_pali/1_tipit/3_abh/patti3pu.htm,#Patthana,"the Dhammakaya Foundation, Thailand, 1989-1996",the edition Rhys Davids London : Pali Text Society 1923 (Reprinted 1988),"Plain floating text, without notes"
IE0GR0564,Patthana 1,,Paṭṭhāna,,,,gretil/2_pali/1_tipit/3_abh/pattha1u.htm,#Patthana,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0565,Patthana 2,,Paṭṭhāna,,,,gretil/2_pali/1_tipit/3_abh/pattha2u.htm,#Patthana,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0566,Nettippakarana,,Nettippakaraṇa,,,,gretil/2_pali/2_parcan/nettip_u.htm,#Nettip,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0567,Petakopadesa,,Peṭakopadesa,,,,gretil/2_pali/2_parcan/petako_u.htm,#Petako,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0568,"Milindapanho, annotated version",,Milindapañho [Milindapañha],Nāgasena,P0ER0013,,gretil/2_pali/2_parcan/milindou.htm,#Milindap,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by V. Trenckner: The Milindapañho :  Being Dialogues between King Milinda and the Buddhist Sage Nāgasena, London : Pali Text Society 1890. (Reprinted 1928, 1962, 1986)","Text in original PTS layout, with notes"
IE0GR0569,"Milindapanho, floating text version",,Milindapañho [Milindapañha],Nāgasena,P0ER0013,,gretil/2_pali/2_parcan/milindpu.htm,#Milindap,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by V. Trenckner: The Milindapañho :  Being Dialogues between King Milinda and the Buddhist Sage Nāgasena, London : Pali Text Society 1890. (Reprinted 1928, 1962, 1986)","Plain floating text, without notes"
IE0GR0570,Milindapanha 1,,Milindapañha,Nāgasena,P0ER0013,,gretil/2_pali/2_parcan/milind1u.htm,#Milindap,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0571,Milindapanha 2,,Milindapañha,Nāgasena,P0ER0013,,gretil/2_pali/2_parcan/milind2u.htm,#Milindap,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0572,Dipavamsa,,Dīpavaṃsa,,,,gretil/2_pali/3_chron/dipavmsu.htm,#Dipav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0573,"Dipavamsa, [II]",,Dīpavaṃsa,,,,gretil/2_pali/3_chron/dipav_2u.htm,#Dipav2,the Sri Lanka Tripitaka Project,"the ed.: Dipawamso, Aluthgama : Vidyavilasi Press 1959",
IE0GR0574,Mahavamsa,,Mahāvaṃsa,,,,gretil/2_pali/3_chron/mahava_u.htm,#Mahav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0575,Dhatuvamsa,,Dhātuvaṃsa,,,,gretil/2_pali/3_chron/dhatuvau.htm,#Dhatuv,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0576,Hatthavanagallaviharavamsa,,Hatthavanagallavihāravaṃśa,,,,gretil/2_pali/3_chron/hattha_u.htm,#Hatthav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0577,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. I, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_1ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1924 (Reprinted 1975)","Text in original PTS layout, with notes"
IE0GR0578,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. I, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_1pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1924 (Reprinted 1975)","Plain floating text, without notes"
IE0GR0579,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. II, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_2ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1924 (Reprinted 1975)","Text in original PTS layout, with notes"
IE0GR0580,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. II, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_2pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1924 (Reprinted 1975)","Plain floating text, without notes"
IE0GR0581,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. III, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_3ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1930 (Reprinted 1968)","Text in original PTS layout, with notes"
IE0GR0582,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. III, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_3pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1930 (Reprinted 1968)","Plain floating text, without notes"
IE0GR0583,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. IV, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_4ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1934 (Reprinted 1967)","Text in original PTS layout, with notes"
IE0GR0584,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. IV, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_4pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1934 (Reprinted 1967)","Plain floating text, without notes"
IE0GR0585,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. V, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_5ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1938 (Reprinted 1966)","Text in original PTS layout, with notes"
IE0GR0586,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. V, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_5pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1938 (Reprinted 1966)","Plain floating text, without notes"
IE0GR0587,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. VI, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_6ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, London : Pali Text Society 1947 (Reprinted 1982)","Text in original PTS layout, with notes"
IE0GR0588,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. VI, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_6pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, London : Pali Text Society 1947 (Reprinted 1982)","Plain floating text, without notes"
IE0GR0589,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. VII, annotated version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_7ou.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1947 (Reprinted 1981)","Text in original PTS layout, with notes"
IE0GR0590,"Samantapasadika, Buddhaghosa's Commentary on the Vinaya Pitaka, Vol. VII, plain text version",,"Samantapāsādikā, Buddhaghosa's Commentary on the Vinaya Piṭaka",Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/samp_7pu.htm,#Samantp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition J. Takakusu and Makoto Nagai, assisted by Kogen Mizuno, London : Pali Text Society 1947 (Reprinted 1981)","Plain floating text, without notes"
IE0GR0591,"Buddhaghosa: Visuddhimagga, annotated version",,Visuddhimagga,Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/buvismou.htm,#Visuddh,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by C.A.F. Rhys Davids, 2 vols., London : Pali Text Society 1920-1921","Text in original PTS layout, with notes"
IE0GR0592,"Buddhaghosa: Visuddhimagga, plain text version",,Visuddhimagga,Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/buvismpu.htm,#Visuddh,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by C.A.F. Rhys Davids, 2 vols., London : Pali Text Society 1920-1921","Plain floating text, without notes"
IE0GR0593,Visuddhimagga,,Visuddhimagga,Buddhaghosa,P0ER0014,,gretil/2_pali/4_comm/visudd_u.htm,#Visuddh,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0594,Lokappadipakasara,,Lokappadīpasāra,Medhaṃkara,P0ER0015,,gretil/2_pali/6_suanco/lokapp_u.htm,#Lokapp,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0595,Telakatahagatha,,Telakatāhagāthā,Kalyāniya,P0ER0016,,gretil/2_pali/7_poe/telaka_u.htm,#Telaka,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0596,Jinacarita,,Jinacarita,Medhaṃkara,P0ER0015,,gretil/2_pali/7_poe/jinaca_u.htm,#Jinac,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0597,Jinavamsadipa,,Jinavaṃsadīpa,,,,gretil/2_pali/7_poe/jinava_u.htm,#Jinvd,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0598,Balavatara,,Bālāvatāra,Dhammakitti,P0ER0032,,gretil/2_pali/9_phil/gramm/balava_u.htm,#Balavat,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0599,Chapata Saddhammajotipala: Kaccayanasuttaniddesa,,Kaccāyanasuttaniddesa,Chapaṭa Saddhammajotipāla,P0ER0017,,gretil/2_pali/9_phil/gramm/chkacsnu.htm,#ChapKaccsn,"Aleix Ruiz Falqués, Cambridge (UK)","the ed. by M. Medhankara: The Kachchayanasuttaniddesa, Colombo, 1915",
IE0GR0600,Dhatupathavilasini,,Dhātupāṭhavilāsini,,,,gretil/2_pali/9_phil/gramm/dhatup_u.htm,#Dhatupv,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0601,Kaccayanadhatumanjusa,,Kaccāyanadhātumañjūsā,,,,gretil/2_pali/9_phil/gramm/kaccay1u.htm,#Kaccdh,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0602,Kaccayanadhatumanjusa,,Kaccāyanadhātumañjūsā,,,,gretil/2_pali/9_phil/gramm/kaccay2u.htm,#Kaccdh,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0603,Maharupasiddhi,,Mahārūpasiddhi,,,,gretil/2_pali/9_phil/gramm/maharu_u.htm,#Mahrups,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0604,Moggallayanavyakarana,,Moggallānavyākarana,,,,gretil/2_pali/9_phil/gramm/moggal1u.htm,#Mogg,the Sri Lanka Tripitaka Project,<not_specified>,
